koi_dikco_msky,koi_dicco_msky,koi_max_mult_ev,koi_fwm_srao,koi_fwm_sdeco,koi_dikco_mra,koi_model_snr,koi_dikco_mdec,koi_dicco_mdec,koi_ror,koi_dicco_mra,koi_prad,koi_fpflag_ss,koi_dor,koi_fpflag_co,koi_max_sngle_ev,koi_period,koi_fwm_prao,koi_num_transits,koi_ldm_coeff1,koi_incl,koi_fwm_stat_sig,koi_depth,koi_fwm_pdeco,koi_ldm_coeff2,koi_bin_oedp_sig,koi_count,koi_fpflag_nt,koi_teq,koi_insol,koi_impact,koi_steff,koi_fwm_sra,koi_disposition_num
0.205,0.006,37498.117,0.49822,-0.01202,-0.204,4247.8,0.019,0.004,0.65273,-0.005,106.99,1,9.45688,0,5793.6963,4.326946311,0.006,0.0,0.3069,87.08,0.0,409030.0,-0.015,0.2998,-1.0,1,0,1481.0,1137.15,0.482,6231.0,20.077957668,0
1.55,1.81,19.2544115,0.12,-0.16,1.36,16.0,-0.74,-1.06,0.012918,1.47,1.3,0,277.3,0,5.5897505,527.29093,-5e-05,143.0,0.4067,89.95,0.403,200.8,0.00016,0.2597,0.4866,1,1,216.0,0.51,0.2371,5671.0,19.123821,0
0.4,0.4,19.2544115,-0.3,-0.2,0.3,9.7,-0.2,-0.3,0.010081,0.3,2.41,0,100.4,0,5.5897505,168.858303,4e-05,143.0,0.2832,89.95,0.92,119.1,3e-05,0.3159,0.4866,1,1,526.0,18.16,0.0436,6608.0,19.902703,0
0.16,0.15,39.459423,0.88,-0.45,0.16,19.9,0.0,-0.15,0.023564,0.03,1.72,0,17.04,0,5.837669,5.34264143,-0.00051,254.0,0.5172,89.93,0.0,691.3,0.00024,0.1908,0.9712,1,0,799.0,96.47,0.021,5101.0,20.0287553,2
0.059,0.041,178.98315,-0.1619,0.0055,-0.001,685.3,0.059,0.03,0.051572,0.028,28.3,1,7.448,0,31.678837,19.38444245,-0.00011,72.0,0.578,88.44,0.006,3372.0,0.0,0.1544,0.1672,1,0,1185.0,466.04,0.203,4968.0,19.77766377,0
0.04,0.01,42.065754,-0.21,-0.05,0.035,11.8,0.005,-0.006,0.029805,-0.008,2.46,0,7.89,0,4.724169,1.645319649,0.00043,816.0,0.421,89.14,0.006,1082.0,-5e-05,0.2521,1.0,1,0,1296.0,666.35,0.118,5416.0,19.5497945,1
0.075,0.002,19929.857,-0.12715,-0.08551,-0.073,4541.1,0.018,0.002,0.578174,0.0,60.99,1,4.9325,0,2347.7505,2.179924994,0.001,617.0,0.3447,81.71,0.0,253150.0,0.0,0.2916,0.0,1,0,1448.0,1040.63,0.711,6106.0,19.579057256,0
0.1,0.018,11667.681,0.92628,-0.02189,-0.021,4311.3,-0.098,0.012,0.577,-0.014,89.16,1,19.257,0,1899.3007,10.135401047,0.005,139.0,0.3354,87.91,0.0,256060.0,-0.01,0.2949,0.0,1,0,1035.0,270.76,0.704,5895.0,20.062415646,0
6.14,5.7,19.2544115,-14.89,-6.2,-5.7,7.7,-2.17,-2.04,0.011131,-5.3,1.0,0,8.97,1,5.5897505,2.02487934,0.00226,143.0,0.4422,87.66,0.0,145.8,0.00093,0.2387,0.4866,2,0,1284.0,643.17,0.3797,5440.0,19.144209,0
0.36,0.21,9.701656,0.54,-0.67,-0.04,9.6,0.35,0.21,0.013216,0.01,1.42,0,22.0,0,3.2128215,15.3573445,-3e-05,70.0,0.4096,87.48,0.463,117.1,6.2e-05,0.2602,0.6688,2,0,729.0,66.65,0.966,5818.0,19.592373,1
1.23,1.26,9.6594305,1.78,0.4,0.5,11.8,1.11,1.15,0.019874,0.5,1.92,0,18.03,0,3.3583448,5.71668787,-0.00082,91.0,0.3858,88.04,0.006,431.7,0.0,0.2711,0.0212,2,0,955.0,196.51,0.616,5638.0,19.493072,2
0.95,1.03,10.171093,0.4,0.0,0.14,12.2,0.94,1.01,0.016698,0.21,1.51,0,51.1,0,4.263449,51.1658019,-0.0002,26.0,0.582,89.08,0.685,259.2,-3e-05,0.1451,0.0198,4,0,398.0,5.96,0.817,4963.0,19.644542,2
1.78,1.98,10.589752,-0.92,1.99,-1.69,17.6,-0.57,-0.27,0.00951,-1.96,0.88,0,5.81,1,4.004869,12.4249559,0.00044,112.0,0.4526,88.28,0.0,110.4,-0.0005,0.2327,0.3558,2,1,703.0,57.8,0.174,5524.0,19.837218,0
2.09,2.25,10.004603,-0.59,-0.18,-1.92,4.2,-0.84,-0.83,0.005259,-2.09,1.05,0,7.47,0,5.1637063,12.427135,6.8e-05,109.0,0.2893,89.95,0.095,32.5,2.9e-05,0.313,0.4866,2,1,1143.0,403.8,0.011,6561.0,19.84801,0
2.0,2.2,8.293034,-0.5,0.3,-0.5,9.1,1.9,2.1,0.015988,-0.4,2.17,0,81.8,0,3.9092917,77.792718,7e-05,18.0,0.4725,89.6,0.798,287.9,-0.00012,0.2245,0.8314,2,0,453.0,10.0,0.576,5497.0,18.889702,1
2.4,2.1,19.2544115,0.43,0.18,2.0,23.0,1.3,1.6,0.021076,1.4,2.39,0,15.46,0,5.5897505,163.51489847,0.0001,143.0,0.392,88.5,0.965,421.1,0.0002,0.2711,0.4866,2,0,878.0,141.6,0.537,5767.0,20.012587,1
0.206,0.024,6226.1455,0.05225,-0.28612,0.004,902.8,-0.206,-0.01,0.336034,-0.022,52.58,1,4.9043,0,655.4427,1.946198513,0.001,675.0,0.3166,87.09,0.0,130720.0,0.001,0.303,0.0134,1,0,1853.0,2779.44,0.249,6224.0,19.135980339,0
1.09,1.06,164.42084,0.027,-0.108,0.76,218.9,0.78,0.76,0.055215,0.74,55.28,0,6.252,0,16.852272,5.288547653,0.000605,255.0,0.5639,81.45,0.0,2185.3,0.00044,0.1654,0.9313,1,0,2333.0,6999.38,0.93,4918.0,19.19434465,1
0.37,0.35,19.2544115,-0.01,1.07,0.19,21.1,-0.31,-0.3,0.025404,0.18,2.8,0,160.57,0,5.5897505,294.055263,3e-05,143.0,0.3394,89.95,0.052,770.0,-0.00082,0.2961,0.4866,2,0,288.0,1.64,0.0617,6108.0,19.083321,1
3.78,3.62,143.15234,5.175,0.982,3.64,9.4,1.034,1.092,0.411601,3.45,23.87,1,63.3,1,44.95673,30.4838006,-0.097,46.0,0.3803,88.89,0.0,18441.0,-0.025,0.3384,0.9829,1,0,315.0,2.32,1.222,3857.0,19.0037993,0
5.405,5.368,36.053734,-3.53,7.14,-2.459,26.8,4.813,4.808,0.02398,-2.387,66.22,1,17.33,1,5.650521,5.7584367,0.00285,235.0,0.6086,89.67,0.0,736.6,-0.00582,0.136,1.0,1,0,3389.0,31195.25,0.101,4754.0,19.465314,0
4.31,12.3,11.206927,1.41,0.43,-3.42,14.0,2.62,4.69,0.02145,-11.4,2.03,0,18.28,1,3.9235106,25.9522913,0.00127,33.0,0.4035,89.55,0.0,557.8,-0.00101,0.2622,0.1786,1,1,567.0,24.49,0.142,5692.0,19.5802269,0
0.1,0.09,28.072544,0.027,-0.019,0.07,36.9,-0.07,0.04,0.025638,0.08,39.03,1,26.59,0,8.156117,8.58599537,-0.0001,123.0,0.619,89.32,0.006,818.0,0.0,0.1287,0.9924,1,0,2319.0,6831.52,0.316,4805.0,19.7355354,0
2.999,3.123,484.23877,2.617,-2.415,2.208,314.0,-2.03,-2.105,0.366502,2.307,40.38,1,8.743,1,76.299126,9.892240848,-0.0113,110.0,0.3147,81.58,0.0,5283.2,0.0106,0.3032,0.9503,1,0,907.0,160.25,1.28,6225.0,19.71294566,0
1.4,1.31,19.2544115,0.03,-0.28,1.3,3.7,-0.64,-0.71,0.009097,1.1,1.51,0,108.5,0,5.5897505,126.505657,3e-05,143.0,0.2517,89.95,0.895,95.5,3e-05,0.323,0.4866,4,0,528.0,18.42,0.1855,7092.0,19.434385,1
1.152,1.135,485.10043,0.439,-0.691,1.056,490.6,-0.459,-0.486,0.154904,1.026,120.13,1,2.336,1,27.001842,1.129848432,-0.00129,1187.0,0.6264,63.5,0.0,4658.5,0.001,0.1201,1.0,1,0,3553.0,37690.9,1.042,4846.0,19.54203702,0
0.41,7.8,6136.673,0.0876,-1.5691,0.406,1761.4,0.055,7.5,0.298437,2.37,25.68,1,19.446,0,838.3865,7.244778994,-0.038,144.0,0.4341,88.46,0.0,99147.0,-0.154,0.2434,0.0,2,0,818.0,105.76,0.522,5530.0,19.632666065,0
1.3,8.3,19.2544115,3.0,1.2,0.7,23.0,-1.08,7.6,0.021076,3.3,2.39,0,15.46,0,5.5897505,110.1552727,-0.00137,143.0,0.392,88.5,0.001,421.1,-0.0017,0.2711,0.4866,2,1,878.0,141.6,0.537,5767.0,19.632735,0
1.31,1.21,14.588038,-1.22,3.13,-0.28,28.7,1.27,1.2,0.006188,-0.16,0.99,1,2.132,0,4.243456,0.730964241,2.5e-05,1832.0,0.3589,77.58,0.0,44.0,-6.6e-05,0.2891,0.9986,2,0,2467.0,8801.05,0.459,5929.0,19.320734,0
1.6,1.5,19.2544115,0.0,-0.3,1.4,5.3,0.8,0.8,0.010894,1.3,1.52,0,367.0,0,5.5897505,117.684591,0.0,143.0,0.3021,89.95,0.973,134.6,4e-05,0.3068,0.4866,2,0,459.0,10.46,0.4466,6362.0,19.320763,1
0.26,0.01,12287.393,-0.11468,-0.48617,-0.2,2905.9,-0.16,-0.001,0.551115,-0.007,93.52,1,24.3384,0,3510.8271,17.734020239,-0.001,78.0,0.3354,88.03,0.0,186680.0,0.001,0.2949,0.1546,1,0,892.0,149.48,0.837,5883.0,19.350319992,0
0.48,0.56,8.835213,-2.7,-2.2,-0.02,15.5,-0.48,-0.56,0.02036,-0.01,2.46,0,58.8,0,3.7926557,46.245164,0.00115,26.0,0.4603,89.62,0.0,492.1,0.00095,0.2291,0.3432,2,0,519.0,17.15,0.392,5553.0,19.373796,1
0.98,1.07,9.724267,0.62,0.29,0.96,8.6,0.17,0.29,0.010444,1.04,1.19,0,21.27,0,2.8891273,9.7043379,-0.00013,134.0,0.319,89.81,0.336,129.0,-7e-05,0.302,0.3768,2,0,932.0,178.46,0.07,6273.0,19.560232,1
2.8,2.9,19.2544115,0.6,-1.9,-2.5,5.7,1.4,1.5,0.005825,-2.5,0.67,0,80.2,0,5.5897505,34.775371,-3e-05,143.0,0.37,89.38,0.071,38.8,0.00013,0.2867,0.4866,2,0,582.0,27.11,0.4758,6028.0,19.300439,1
0.74,1.2,10.202757,0.48,1.12,0.35,21.9,-0.65,-1.2,0.010797,-0.18,0.93,0,2.643,0,3.7910864,0.306702491,0.000106,1851.0,0.4767,86.24,0.006,138.8,0.0,0.2175,0.9017,1,0,2318.0,6868.33,0.173,5310.0,19.321744,1
1.59,1.55,8.574112,0.0,-1.7,0.96,8.0,-1.27,-1.16,0.011084,1.03,1.26,0,27.4,0,2.9208171,12.7713826,-4e-05,99.0,0.319,89.22,0.027,141.8,0.00023,0.302,0.3542,2,0,851.0,123.93,0.374,6273.0,19.560216,1
0.037,0.004,3422.971,0.0031,-0.1761,-0.033,631.1,-0.016,0.001,0.62116,-0.004,90.08,1,2.219,1,1250.7478,0.829019343,0.0,0.0,0.273,71.08,0.0,278260.0,0.0,0.3167,-1.0,1,0,2492.0,9089.67,0.72,6645.0,19.735656083,0
0.323,0.104,6787.809,0.9396,0.3883,0.184,155.4,0.265,0.096,0.642864,-0.039,124.19,1,4.067,0,1372.2483,1.1080999,0.0,0.0,0.4526,82.58,0.006,380930.0,0.0,0.2327,-1.0,1,0,2212.0,5632.6,0.525,5299.0,20.063827501,0
0.52,0.6,8.798789,-0.61,-0.11,-0.19,25.2,0.48,0.58,0.163499,-0.16,140.14,0,2.25,0,3.552741,42.294739,0.000105,33.0,0.5719,59.36,0.002,254.2,9e-06,0.1614,0.3649,2,0,1083.0,324.71,1.145,4926.0,19.1893452,1
1.28,1.21,19.2544115,-0.31,0.33,0.97,5.8,-0.83,-0.75,0.019095,0.95,14.71,0,320.0,0,5.5897505,215.778765,0.00017,143.0,0.589,89.95,0.003,377.6,-0.00023,0.1473,0.4866,2,1,610.0,32.65,0.7163,4902.0,19.1893532,0
0.247,0.042,40.897617,0.16,-0.1,-0.015,12.0,0.246,-0.036,0.028315,-0.022,1.73,0,7.57,0,8.247111,1.444486083,-1e-05,927.0,0.5738,87.69,0.0,980.7,0.00048,0.1554,1.0,1,0,1051.0,290.01,0.305,4569.0,19.4323341,1
0.36,0.26,15.084797,-0.2,-0.25,-0.29,19.2,-0.22,-0.08,0.007793,-0.24,0.91,0,15.08,0,3.4750438,5.99273265,8e-06,200.0,0.4603,88.08,0.855,69.8,1.1e-05,0.2291,0.6078,5,0,1010.0,245.32,0.505,5574.0,19.048561,2
0.26,0.23,14.8216915,0.12,0.62,0.17,19.5,-0.2,-0.05,0.007283,0.23,0.85,0,14.74,0,3.539952,5.10110666,-1.3e-05,246.0,0.4603,89.68,0.058,65.1,-4.8e-05,0.2291,0.958,5,0,1065.0,304.8,0.083,5574.0,19.048569,2
0.23,0.34,8.482897,1.06,0.64,0.13,8.7,-0.19,-0.23,0.120487,0.25,46.44,0,5.65,0,3.477169,11.6089351,-0.00017,80.0,0.3255,78.73,0.083,199.6,-0.0001,0.3111,0.4077,2,0,1496.0,1184.51,1.105,6303.0,19.808315,1
1.36,1.7,13.463907,0.82,-0.9,0.81,15.5,1.1,1.33,0.01888,1.06,1.84,0,20.2,1,7.1695576,94.22498,-0.0009,15.0,0.3447,87.73,0.0,346.3,0.00024,0.2916,0.2491,2,1,387.0,5.28,0.801,5880.0,19.314344,0
0.48,0.34,7.9679656,-2.0,1.4,0.4,10.5,0.26,0.1,0.012587,0.32,1.1,0,21.54,0,2.9712486,14.2378417,0.00045,94.0,0.5086,89.17,0.049,193.0,-0.00022,0.1959,0.7698,2,0,629.0,37.02,0.314,5273.0,19.445073,1
0.583,0.61,19.2544115,1.2,1.7,-0.004,4.1,-0.017,0.0,0.013877,0.0,4.41,0,1433.4,0,5.5897505,241.0122,-0.00017,143.0,0.2589,89.95,0.126,216.1,-0.0002,0.3132,0.4866,2,1,600.0,30.56,0.4046,7843.0,19.581236,0
0.52,2.94,8.684474,1.96,-0.6,-0.5,7.3,-0.12,1.77,0.0103,-2.34,1.19,0,23.8,0,4.157784,10.8206034,9.5e-05,239.0,0.3511,88.57,0.113,116.7,-5.3e-05,0.2889,0.5385,2,0,885.0,145.06,0.592,6032.0,19.382395,1
2.2,2.2,19.2544115,-0.5,-1.3,-2.2,4.6,-0.56,-0.55,0.021587,-2.1,2.24,0,595.0,0,5.5897505,164.689421,0.0004,143.0,0.3368,89.95,0.228,521.0,0.0014,0.2949,0.4866,2,1,340.0,3.15,0.5312,6089.0,19.679976,0
0.279,0.071,2931.091,0.2084,0.1357,0.157,201.6,0.231,0.052,0.19358,0.049,29.95,1,11.2,0,296.03098,4.264729569,-0.00096,314.0,0.3268,85.27,0.0,22672.0,-0.0004,0.2946,0.4595,1,0,1428.0,983.86,0.924,6052.0,19.00966968,0
0.15,0.038,8550.145,-0.3789,0.17238,0.029,1177.8,0.147,0.003,0.350543,0.038,30.97,1,12.817,0,933.98303,4.804469712,-0.106,282.0,0.4341,87.47,0.0,132620.0,0.029,0.2434,0.0,1,0,958.0,198.67,0.567,5561.0,19.287604954,0
2.486,2.76,341.26794,-1.7,1.022,-2.092,301.4,1.344,1.429,0.291326,-2.361,49.79,1,4.128,1,39.68129,6.150529292,0.00553,176.0,0.2774,72.57,0.0,2417.1,-0.00196,0.3088,0.8451,1,0,1421.0,964.26,1.236,6691.0,19.64572056,0
4.633,4.749,50.492958,-11.24,8.82,-3.644,62.5,2.862,2.924,0.253805,-3.742,19.43,1,3.61,1,12.838675,4.944927575,0.00951,218.0,0.6854,70.33,0.0,1028.7,-0.00726,0.0656,0.533,1,0,728.0,66.56,1.215,4428.0,19.582205,0
1.41,1.73,6106.5376,0.1592,0.1796,-0.52,396.2,1.31,1.61,0.21339,-0.65,26.08,1,10.79202,0,781.67126,4.442517008,0.03195,304.0,0.319,85.02,0.0,25342.0,-0.03816,0.302,0.0483,1,0,1258.0,593.85,0.936,6316.0,19.231479854,0
0.55,0.59,7.389698,-4.0,-1.4,0.2,9.8,0.49,0.56,0.005552,0.2,0.92,0,12.25,0,2.9493306,10.2090268,0.000157,126.0,0.344,89.01,0.0,36.7,5.4e-05,0.3077,0.2794,2,0,1058.0,296.42,0.213,6188.0,19.318118,1
0.092,0.005,2029.207,0.108,-0.0563,0.089,1115.3,-0.025,0.005,0.573105,-0.001,90.12,1,61.897,0,1330.213,62.7356439,0.01,4.0,0.3098,89.32,0.0,243700.0,-0.02,0.3036,0.0,1,0,590.0,28.65,0.73,6211.0,19.863574616,0
5.825,5.719,107.04744,3.81,-13.56,1.759,91.5,-5.553,-5.444,0.321339,1.751,24.91,1,5.79,1,19.55764,7.035518449,-0.00794,150.0,0.4535,77.34,0.0,2139.0,0.0269,0.2337,0.6048,1,0,782.0,88.6,1.268,5288.0,18.936654,0
1.51,1.59,19.2544115,-0.03,-0.7,0.84,7.9,-1.26,-1.3,0.009748,0.85,1.67,0,86.2,0,5.5897505,54.2916336,6e-06,143.0,0.2781,89.38,0.225,97.8,0.00011,0.3171,0.4866,1,0,665.0,46.21,0.7285,6711.0,19.450135,1
0.29,0.42,35.408863,-0.27,0.03,-0.26,48.8,-0.127,-0.32,0.02813,-0.28,9.23,0,164.9,0,23.997772,453.54212,0.00028,3.0,0.3963,89.78,0.438,861.0,8e-05,0.2701,0.4186,2,0,390.0,5.45,0.633,5874.0,19.1983575,2
0.583,0.61,10.415884,14.85,3.4,-0.004,9.8,-0.017,0.0,0.005026,0.0,0.6,0,2.68,1,3.7187722,0.579516759,-0.000451,2301.0,0.3147,76.21,0.0,27.0,-0.00011,0.3032,0.9802,1,0,2484.0,8953.61,0.638,6339.0,19.628176,0
0.91,0.72,9.364022,0.1,-0.1,0.3,10.6,0.85,0.66,0.361369,0.29,118.62,0,72.6,0,4.6782465,122.8054416,-1e-05,11.0,0.3963,88.94,0.948,313.0,7e-05,0.2701,0.6158,2,0,602.0,31.11,1.346,5874.0,19.198366,1
2.93,0.3,14.221568,-0.18,-0.24,-1.12,21.1,2.71,0.29,0.023604,0.1,2.38,0,6.6,0,4.3156924,16.2480865,-1e-05,69.0,0.3728,81.92,0.0,438.7,0.00062,0.2787,0.1055,2,1,704.0,58.1,0.928,5729.0,19.6706578,0
3.6,2.7,19.2544115,-0.3,2.18,-1.26,13.7,3.4,2.5,0.028736,-1.2,2.9,0,115.13,0,5.5897505,466.9407,0.0002,143.0,0.3845,89.95,0.008,979.2,-0.0017,0.2721,0.4866,2,1,230.0,0.66,0.2921,5729.0,19.670655,0
0.583,0.61,19.2544115,0.09,0.54,-0.004,6.6,-0.017,0.0,0.020974,0.0,5.51,0,629.0,0,5.5897505,289.788624,-7e-05,143.0,0.2831,89.95,0.572,473.9,2e-05,0.2883,0.4866,1,1,537.0,19.6,0.6187,8057.0,19.6885542,0
0.39,0.39,19.2544115,0.87,-0.7,-0.02,23.0,0.39,0.39,0.021076,-0.05,2.39,0,15.46,0,5.5897505,55.00402906,-0.00022,143.0,0.392,88.5,0.048,421.1,0.00013,0.2711,0.4866,1,1,878.0,141.6,0.537,5767.0,19.631715,0
0.1,12.214,3742.9185,-0.7277,1.6805,-0.058,65.6,-0.081,-11.435,0.441619,4.293,110.29,1,9.42,0,364.6075,2.873657901,-0.0055,468.0,0.4046,83.11,0.0,43895.0,0.0266,0.2638,0.0,1,0,1830.0,2645.12,1.13,5692.0,18.974957915,0
0.085,0.012,2203.144,-0.1646,-0.1663,0.006,440.1,-0.085,0.004,0.57515,0.011,102.31,1,3.5441,0,476.30673,1.680425996,0.0,56.0,0.2734,79.5,0.006,277250.0,0.0,0.318,-1.0,1,0,2203.0,5564.77,0.646,6844.0,19.50484693,0
7.4,7.47,22.100586,-1.37,0.85,-7.3,23.0,1.24,1.13,0.021076,-7.38,2.39,0,15.46,0,5.1466203,0.53345831,0.00017,2502.0,0.392,88.5,0.0,421.1,-9.5e-05,0.2711,0.4866,1,1,878.0,141.6,0.537,5767.0,19.6896876,0
0.106,0.033,541.31177,0.0016,-0.1943,-0.021,1656.7,-0.104,-0.01,0.327893,-0.031,184.22,0,5.613588,0,321.0087,20.686460198,0.004,64.0,0.6196,89.98,0.0,136150.0,0.01,0.1236,0.0,1,1,1210.0,506.27,0.002,4809.0,19.727116743,0
0.13,0.097,19.2544115,-0.05,-0.17,-0.12,9.2,-0.04,-0.08,0.041946,-0.05,5.96,0,70.7,0,5.5897505,131.68018,0.0,143.0,0.2983,89.95,0.14,2067.0,0.0002,0.3108,0.4866,1,1,444.0,9.15,0.1224,6468.0,19.9848374,0
0.22,0.19,11.792474,0.06,0.42,-0.11,23.7,0.19,0.0,0.014016,-0.19,1.76,0,44.75,0,4.792785,37.8404232,3e-05,38.0,0.3344,89.73,0.441,232.6,-6.1e-05,0.3022,0.1663,3,0,607.0,32.14,0.211,6243.0,19.893052,1
0.7,0.5,19.2544115,-0.58,-0.39,-0.69,5.5,-0.01,0.12,41.808266,-0.51,15056.9,0,1115.0,0,5.5897505,200.762693,0.00023,143.0,0.2809,87.66,0.056,1920.0,-0.00039,0.2932,0.4866,1,1,692.0,54.06,42.778,7981.0,19.9865854,0
0.056,0.01,4604.705,-0.1379,-0.3533,-0.046,779.2,-0.032,0.009,0.636954,-0.004,150.94,1,3.2943,0,916.17566,1.123258617,0.0,0.0,0.2583,81.04,0.006,377580.0,0.0,0.3087,-1.0,1,0,3215.0,25226.88,0.513,7945.0,19.495513033,0
1.08,0.49,19.2544115,-0.2,-0.7,-0.54,23.0,-0.93,-0.49,0.021076,0.04,2.39,0,15.46,0,5.5897505,47.25643291,-2.5e-05,143.0,0.392,88.5,0.702,421.1,2.1e-05,0.2711,0.4866,1,0,878.0,141.6,0.537,5767.0,18.942736,1
0.73,0.65,7.998034,-1.6,-1.0,-0.41,8.8,0.61,0.49,0.011529,-0.42,1.14,0,46.5,0,2.7823603,32.0273169,0.00032,40.0,0.4695,89.68,0.098,161.7,0.00018,0.224,0.0854,2,0,525.0,17.95,0.259,5505.0,19.372364,1
1.15,1.08,9.002639,-1.32,0.65,0.93,9.8,0.69,0.61,0.008347,0.89,1.12,0,22.0,0,4.2088413,8.75630628,0.000112,150.0,0.4096,89.03,0.006,81.9,-5e-05,0.2602,0.4305,2,0,982.0,219.87,0.371,5839.0,19.271566,1
0.4,0.5,9.354628,-0.61,-0.51,0.4,11.9,-0.16,0.09,0.004666,0.5,0.85,0,15.7,0,3.1207592,9.6183111,1.1e-05,137.0,0.3201,88.37,0.412,25.0,1.3e-05,0.305,0.5883,2,0,1142.0,402.64,0.447,6134.0,19.363869,1
1.94,1.9,11.274928,0.35,-0.08,-1.88,2.7,0.47,0.39,0.005439,-1.86,0.89,0,41.896608,1,3.70636,12.4250319,-2.7e-05,111.0,0.3166,88.94,0.631,29.5,-1.5e-05,0.303,0.1563,2,1,1030.0,266.45,0.777,6290.0,19.838805,0
0.78,0.85,13.001594,-0.9,-1.1,-0.43,13.1,-0.66,-0.75,0.032485,-0.38,2.96,0,276.9,0,8.534833,386.370512,0.0015,3.0,0.5746,90.0,0.086,1336.4,0.0016,0.1496,0.9993,3,0,209.0,0.45,0.01,5119.0,19.426606,2
5.637,3.901,64.28537,-8.97,-7.715,-2.856,140.6,-4.861,1.423,0.317784,-3.632,61.49,1,1.528,0,9.691868,0.518060209,0.01657,131.0,0.3975,34.34,0.0,2258.4,0.00798,0.265,0.9988,1,0,2921.0,17224.79,1.262,5405.0,19.7454212,1
1.41,1.32,8.176327,3.3,-1.1,-0.53,8.6,1.3,1.12,0.015932,-0.7,1.45,0,32.3,0,4.05849,17.3695112,-0.00108,62.0,0.5746,89.5,0.026,314.0,0.0004,0.1496,0.1027,3,0,588.0,28.35,0.28,5119.0,19.426705,1
1.1,1.2,19.2544115,-1.6,-1.7,-1.05,9.8,-0.4,-0.3,0.007351,-1.13,0.81,0,19.31,0,5.5897505,17.8693759,7.6e-05,143.0,0.3077,89.38,0.043,63.0,9.8e-05,0.305,0.4866,2,0,759.0,78.58,0.259,6328.0,18.797006,1
1.1,1.1,7.351248,0.9,2.6,0.1,10.4,1.1,1.1,0.016355,0.1,1.98,0,31.78,0,3.7380123,17.236085,-0.00028,56.0,0.4695,89.93,0.011,330.0,-0.00074,0.224,0.6889,2,0,721.0,63.85,0.04,5543.0,18.883434,1
1.2,1.01,10.693657,3.67,1.25,0.17,13.3,-1.19,-0.9,0.0127,0.45,1.26,0,6.14,1,3.468151,12.4297161,-0.00065,96.0,0.4096,87.27,0.0,192.7,-0.00046,0.2602,0.2297,1,1,742.0,71.78,0.293,5754.0,19.834804,0
1.73,1.77,10.739621,-0.1,0.08,-1.67,15.2,-0.44,-0.7,0.011609,-1.63,1.12,0,5.87,1,3.4369113,12.4288476,0.0,96.0,0.4526,89.7,0.634,165.4,5e-05,0.2327,0.9462,1,1,725.0,65.27,0.031,5595.0,19.83485,0
1.83,3.2,14.575216,2.2,0.05,-1.25,30.0,-1.3,-1.4,0.011099,-2.9,1.27,0,3.32,1,3.4645154,12.4258252,-0.00041,112.0,0.3661,78.01,0.0,130.2,-2e-05,0.2844,0.0086,1,1,822.0,108.1,0.689,5968.0,19.836789,0
0.08,0.04,11.5120945,-0.144,-0.069,-0.072,302.3,0.04,-0.03,0.348453,-0.02,259.36,1,5.16,0,5.0952,153.725848,-0.0002,10.0,0.6,75.93,0.001,5257.7,0.0,0.1332,0.3708,1,0,734.0,68.48,1.255,4794.0,18.71813697,0
1.6,1.71,12.56148,-1.11,-1.04,-1.46,28.2,-0.65,-0.46,0.016742,-1.65,1.27,0,4.55,1,3.778861,12.4257907,0.00051,110.0,0.6019,85.16,0.0,340.1,0.00023,0.1263,0.9951,1,1,589.0,28.51,0.384,4873.0,19.840266,0
0.73,0.9,15.434728,-0.25,0.75,0.33,35.4,-0.65,-0.89,0.023678,0.12,2.02,0,1.531,1,4.0208445,12.4253356,0.0003,96.0,0.421,50.88,0.001,374.4,-0.00018,0.2521,0.5343,1,1,683.0,51.57,0.966,5442.0,19.841165,0
1.97,1.99,13.497753,0.43,1.62,-1.96,24.9,-0.13,0.04,0.011191,-1.98,0.84,0,4.74,1,3.6304579,12.4254201,-3.3e-05,111.0,0.398,84.82,0.0,144.5,-0.000277,0.2665,0.5811,1,1,659.0,44.57,0.428,5571.0,19.844494,0
1.75,2.14,10.922205,-2.87,1.33,-1.3,21.4,-1.17,-1.42,0.007111,-1.61,2.06,0,3.28,1,4.1318836,12.424995,0.000145,112.0,0.3329,76.84,0.0,51.5,-5.3e-05,0.2957,0.0233,1,1,1293.0,660.61,0.746,6098.0,19.850169,0
3.26,3.24,9.377767,3.5,-0.6,-0.71,15.5,-3.18,-3.14,0.018364,-0.83,1.44,0,1.391,1,3.510177,12.4227918,-0.00054,110.0,0.4767,45.29,0.002,202.6,2e-05,0.2175,0.4503,1,1,634.0,38.29,0.979,5279.0,19.835706,0
2.45,2.56,19.2544115,1.5,-0.4,-1.6,5.5,-1.89,-2.01,0.010284,-1.58,1.07,0,893.0,0,5.5897505,485.92297,-0.0002,143.0,0.4203,89.95,0.454,122.9,5e-05,0.2516,0.4866,1,0,225.0,0.61,0.4516,5551.0,19.057549,1
0.097,0.039,20960.871,0.11568,-0.15266,0.097,6512.7,-0.004,-0.031,0.576227,0.023,81.61,1,59.863,0,6425.077,22.913446297,-0.011,60.0,0.2914,89.32,0.0,251840.0,0.026,0.311,-1.0,2,0,811.0,102.27,0.709,6621.0,19.188891465,0
